fixture_id,a_home,a_away
592316,-4.29263,-4.7174926
592317,-3.813538,-4.634684
592318,-4.1917763,-4.265705
592319,-4.1423426,-4.8683214
592320,-3.9764466,-4.869475
592321,-3.5404763,-5.1594872
592322,-4.44391,-4.545931
592323,-4.612973,-4.3328414
592324,-4.313056,-4.227777
592325,-4.007268,-4.7891216
592326,-4.155873,-4.783301
592327,-3.2415366,-5.17931
592328,-4.252554,-3.918522
592329,-4.2206845,-4.7067256
592330,-3.756232,-3.9186027
592331,-4.4056373,-4.6453657
592332,-4.0597606,-4.008099
592333,-4.189481,-4.438452
592334,-4.154866,-4.2902913
592335,-5.435368,-2.9267886
592336,-4.382703,-4.587118
592337,-4.626441,-3.9162679
592338,-4.7503967,-3.61289
592339,-4.5305467,-3.648902
592340,-4.366189,-3.8808632
592341,-4.3130093,-4.68335
592342,-4.2487445,-4.5173855
592343,-3.667932,-5.163664
592344,-4.3537774,-4.4683294
592345,-4.4022985,-4.466652
592346,-4.257806,-3.9419155
592347,-3.766232,-5.190018
592348,-4.5273824,-4.311082
592349,-4.2499523,-3.9235938
592350,-4.4710345,-3.6868148
592351,-4.1976438,-3.8618016
592352,-5.5571914,-3.6750822
592353,-4.5446367,-4.0181656
592354,-4.1362047,-4.167432
592355,-3.9518373,-4.6628385
592356,-4.3377776,-4.0364633
592357,-2.9751368,-4.7821913
592358,-4.43182,-4.170258
592359,-4.7578874,-4.0494013
592360,-4.146786,-4.7276206
592361,-4.36942,-4.3880277
592362,-4.566345,-4.2695827
592363,-4.5768557,-4.3972797
592364,-3.8017018,-4.828193
592365,-4.4209366,-3.4551373
592366,-3.604427,-4.2761917
592367,-3.5910952,-4.4267054
592368,-4.630837,-3.7958288
592369,-3.789362,-4.932
592370,-4.3651586,-4.535166
592726,-3.398537,-4.1395073
592727,-4.5303316,-4.635224
592728,-3.665035,-5.1036267
592729,-4.602536,-3.751182
592730,-4.517094,-4.038266
592731,-4.015049,-4.152236
592732,-3.481815,-5.035935
592733,-4.2693157,-4.052484
592734,-4.9289804,-3.9489949
592735,-3.782062,-4.891388
592736,-4.8946533,-3.9838011
592737,-4.4122753,-3.9819446
592738,-4.2109966,-4.460938
592739,-4.536985,-4.78511
592740,-4.041832,-4.936698
592741,-4.1887155,-4.406303
592742,-3.510038,-4.7039776
592743,-4.7982306,-4.067629
592744,-3.8840516,-4.4378624
592745,-4.3798957,-4.4935393
592746,-4.41979,-4.5650854
592747,-4.7975764,-4.395809
592748,-4.1884613,-4.818985
592749,-4.1513853,-4.5314627
592750,-4.210538,-3.9624567
592751,-3.654368,-4.8022027
592752,-4.354997,-4.2962513
592753,-4.904222,-3.8208256
592754,-3.4202342,-4.810448
592755,-4.484937,-4.3690434
592756,-4.4645586,-4.7805796
592757,-4.049089,-4.2942433
592758,-4.412408,-4.2497044
592759,-3.705227,-5.149923
592760,-4.4948406,-4.3883486
592761,-4.25439,-4.2870364
592762,-4.6631355,-3.998055
592763,-3.4576988,-4.775229
592764,-4.6777024,-4.661721
592765,-4.0263634,-4.533884
592766,-4.0668907,-4.2543845
592767,-4.388958,-4.715699
592768,-4.4574633,-4.2146544
592769,-4.7526,-3.6360118
592770,-4.9006476,-4.2663217
592771,-3.2675805,-4.9808707
592772,-4.2550483,-4.872274
592773,-4.4360237,-4.5050526
592774,-4.350358,-3.8922167
592775,-4.8042974,-3.9742074
592776,-3.6272545,-4.793593
592777,-4.2649717,-4.374989
592778,-5.1214414,-4.279966
592779,-4.244496,-4.194014
592780,-4.822253,-4.1814017
592781,-3.3981504,-4.714478
592782,-4.207269,-4.6678586
592783,-3.9509866,-4.3025517
592784,-4.659502,-4.499119
592785,-3.8338923,-3.8974683
592786,-4.5549517,-3.8386416
592787,-3.8788657,-4.444719
592788,-3.725883,-3.8820436
592789,-4.286643,-4.7353973
592790,-3.8225865,-4.749248
592791,-4.635351,-3.8719232
592792,-4.0800467,-4.379327
592793,-4.2979918,-3.8916714
592794,-3.8374128,-4.191471
592795,-4.148143,-4.026807
592796,-4.462539,-4.6444626
592797,-4.2340493,-3.9990964
592798,-4.7691627,-3.3961604
592799,-4.4492073,-4.361373
592800,-3.840842,-4.597681
592801,-4.0104737,-4.2906957
592802,-4.9287877,-3.5435874
592803,-4.431579,-4.012938
592804,-3.8308375,-4.595322
592805,-3.8555138,-4.0317326
592806,-4.1709566,-4.51354
592807,-4.6671357,-3.6854985
592808,-4.095681,-4.7736654
592809,-4.2090955,-4.0324864
592810,-4.52321,-4.026769
592811,-3.5101285,-4.687842
592812,-3.7251065,-4.6419272
592813,-3.945371,-4.087254
592814,-3.757996,-4.352973
592815,-4.1053367,-4.9664774
592816,-4.274261,-4.47436
592817,-4.1988707,-4.1649785
592818,-4.4985137,-4.472304
592819,-4.743315,-4.268242
592820,-3.7415957,-4.8026533
592821,-3.9917507,-4.705762
592822,-3.0525384,-4.5242734
592823,-4.5826516,-4.3584795
592824,-4.7958393,-4.000887
592825,-4.359707,-3.7853513
592826,-3.8074362,-4.8173075
592827,-4.341216,-4.11528
592828,-3.5836492,-4.86612
592829,-5.3973074,-3.7301471
592830,-4.1534815,-4.228986
592831,-3.9849956,-3.608684
592832,-4.810675,-3.8572862
592833,-4.376126,-4.164081
592834,-3.4314532,-5.0552535
592835,-4.3814335,-4.111473
592836,-3.4412742,-4.5358453
592837,-4.455264,-3.6994123
592838,-4.4029226,-4.010312
592839,-3.9108663,-4.13885
592840,-3.7895026,-3.771367
592841,-3.7044027,-4.7984366
592842,-4.1455693,-4.2017145
592843,-4.6179185,-4.0911007
592844,-4.354161,-4.2817106
592845,-4.130899,-4.260966
592846,-4.1754045,-4.459304
592847,-4.5163913,-3.7564127
592848,-4.318345,-4.6501827
592849,-4.2819138,-3.970221
592850,-4.5593147,-3.7961273
592851,-4.567234,-4.3133035
592852,-4.1336713,-3.3938186
592853,-3.762771,-4.3926187
592854,-3.895129,-4.558678
592855,-4.0302467,-3.959471
592856,-4.2856655,-3.6629267
592857,-4.763182,-3.5403254
592858,-4.144301,-4.3196106
592859,-4.5881834,-3.813084
592860,-4.2409306,-4.584351
592861,-3.9433858,-4.494786
592862,-4.335927,-4.6046352
592863,-4.6665707,-4.067475
592864,-3.964949,-4.0957804
592865,-4.360072,-3.587352
592866,-3.9520607,-4.639606
592867,-4.177215,-4.1393075
592868,-4.4873757,-4.102923
592869,-3.4575772,-4.6486173
592870,-3.972567,-3.7618763
592871,-3.6819196,-4.924641
592872,-3.1339881,-4.7963476
592873,-4.2706723,-4.578258
592874,-3.5161905,-4.687029
592875,-4.251224,-4.002234
605065,-4.5069103,-4.4325924
605066,-3.3988492,-5.2163043
605067,-4.455823,-4.5895553
605068,-4.4820547,-4.124147
605069,-4.025438,-4.5870767
605070,-3.8271804,-4.969049
605071,-3.7777374,-4.240335
605072,-4.2545767,-4.3880353
605073,-4.2769833,-4.3669095
605074,-4.033313,-4.592531
605075,-3.9769843,-4.5901346
605076,-4.0355673,-4.3925405
605077,-4.242008,-4.5863943
605078,-4.066597,-4.388432
605079,-4.4818254,-4.126663
605080,-4.054005,-4.3115935
605081,-4.46036,-4.582811
605082,-3.885341,-4.874801
605083,-4.072573,-4.3792725
605084,-4.4064207,-3.5823045
605085,-4.46036,-4.582811
605086,-3.339522,-4.42965
605087,-3.612089,-4.589846
605088,-4.032119,-4.0477514
605089,-4.272531,-4.1870847
605090,-4.3069777,-4.063358
605091,-4.2730856,-3.996206
605092,-4.130796,-4.383095
605093,-4.368931,-4.1928506
605094,-4.5194235,-4.014804
605095,-4.6296954,-4.238326
605096,-4.6352077,-3.8940601
605097,-4.4759274,-4.3444204
605098,-3.8915439,-4.6049895
605099,-4.012089,-4.605527
605100,-4.46036,-4.582811
605101,-3.918681,-4.8787413
605102,-4.33684,-4.419898
605103,-4.292398,-4.60617
605104,-3.5669367,-4.6221395
605105,-4.4924564,-4.549653
605106,-4.211184,-4.6742644
605107,-4.342335,-4.3890657
605108,-4.249542,-4.3928747
605109,-4.741764,-3.9081118
605110,-4.053878,-4.6372633
605111,-3.8692045,-4.752135
605112,-4.5555367,-3.978864
605113,-4.343433,-4.266793
605114,-4.755096,-4.522359
605115,-4.4918604,-4.4173107
605116,-3.9201953,-4.535573
605117,-4.392193,-3.9771116
605118,-4.878582,-3.8540664
605119,-4.5063195,-4.7542467
605120,-4.8256555,-4.29708
605121,-4.5808115,-4.127882
605122,-4.042002,-4.3787594
605123,-4.1956325,-4.6985054
605124,-3.889569,-4.5199385
605125,-3.9273012,-4.654644
605126,-4.2881393,-3.9938545
605127,-4.5328183,-4.4685454
605128,-4.5155907,-4.4136105
605129,-4.2055717,-4.281485
605130,-4.398695,-4.637893
605131,-3.658568,-4.4460635
605132,-4.201903,-4.613427
605133,-4.4054427,-4.3509903
605134,-4.20616,-4.538312
605135,-4.4761443,-4.2204766
605136,-4.239502,-4.1276646
605137,-3.6618125,-4.706404
605138,-4.4955187,-3.4889162
605139,-4.549508,-4.234919
605140,-4.2851744,-4.494868
605141,-4.6190157,-3.6355834
605142,-3.4590683,-4.53324
605143,-4.119593,-4.4932213
605144,-3.7421649,-4.8706517
605145,-3.4653323,-4.9037294
605146,-3.5060468,-4.220304
605147,-4.53034,-3.6303298
605148,-4.243313,-4.426748
605149,-4.349252,-4.4926095
605150,-3.8438141,-4.9094934
605151,-3.942151,-4.8664327
605152,-4.0492034,-4.011299
605153,-4.209837,-4.2162714
605154,-4.411285,-4.464344
605155,-4.1831417,-4.262567
605156,-3.5424469,-4.4975276
605157,-4.4166245,-4.518251
605158,-4.4729543,-4.7663465
605159,-4.535577,-4.009969
605160,-4.345053,-4.1193213
605161,-4.1009636,-4.6165524
605162,-4.520087,-4.2777195
605163,-3.63133,-4.3297615
605164,-4.378857,-4.2515774
605165,-3.2255852,-4.941246
605166,-4.4216933,-4.2508454
605167,-3.8885453,-4.503531
605168,-4.4791417,-4.158302
605169,-4.489879,-4.233853
605170,-4.03683,-4.433703
605171,-4.236537,-4.2691445
605172,-4.7652373,-4.136281
605173,-4.495857,-4.2655244
605174,-4.225116,-4.6844945
605175,-4.669954,-4.331264
605176,-4.379891,-4.2057676
605177,-3.8123746,-4.968241
605178,-4.5661244,-4.7156916
605179,-4.7185383,-4.0006433
605180,-4.031194,-3.8502493
605181,-3.8786228,-4.661593
605182,-4.5955796,-3.9949594
605183,-4.409914,-4.175084
605184,-4.3341284,-4.914202
605185,-3.9223084,-4.6897736
605186,-4.2947288,-4.250988
605187,-3.446078,-4.760071
605188,-4.726489,-4.2012453
605189,-4.1369514,-4.707621
605190,-4.143647,-4.5361958
605191,-4.0137215,-4.730889
605192,-4.21124,-4.0539646
605193,-4.000647,-4.3287516
605194,-4.4759674,-4.4860296
605195,-4.1297617,-4.556673
605196,-3.679152,-4.550024
605197,-3.6780608,-4.527761
605198,-3.794176,-4.7736087
605199,-4.61669,-3.8772542
605200,-4.658343,-4.240078
605201,-4.23983,-4.430669
605202,-4.0830097,-4.448422
605203,-4.4122796,-3.8619518
605204,-4.0098944,-4.734987
605205,-4.198039,-4.353783
605206,-4.1073084,-4.878786
605207,-4.3805647,-4.2116446
605208,-4.327484,-4.373758
605209,-3.8453207,-4.898411
605210,-4.614374,-4.0319858
605211,-4.895572,-4.134191
605212,-4.9402914,-3.476164
605213,-4.0902443,-4.4942713
605214,-3.9842255,-4.3888707
605215,-4.531437,-4.202794
605216,-4.1006384,-4.9117947
605217,-3.8781254,-4.6999207
605218,-3.7892299,-4.457465
605219,-4.619318,-4.5036073
605220,-4.1884565,-4.469592
605221,-3.5797706,-4.0628786
605222,-4.338328,-4.4632792
605223,-3.7919085,-4.6968927
605224,-4.626939,-4.067381
605225,-4.4913244,-4.157484
605226,-4.278587,-4.663951
605227,-4.3299465,-4.297987
605228,-4.118931,-4.5916715
605229,-4.565557,-4.3987856
605230,-4.6183057,-3.9864058
605231,-3.7658856,-4.689318
605232,-4.1497636,-4.449052
605233,-4.295753,-4.4349737
605234,-3.7492564,-4.5217967
605235,-3.9867086,-4.3144474
605236,-4.4492564,-3.6564827
605237,-3.9610176,-4.448531
605238,-4.896545,-3.3630292
605239,-4.546066,-4.0802903
605240,-4.105011,-4.3855343
605241,-4.7937083,-4.1972733
605242,-3.7322083,-4.441722
605243,-4.436822,-4.4400263
605244,-4.1916027,-4.194894
605245,-4.496445,-3.990415
605246,-3.682815,-4.538608
605247,-4.002616,-4.3220515
605248,-4.3875327,-4.0744963
605249,-4.1807475,-4.685132
605250,-4.163782,-4.1504474
605251,-3.9546149,-4.378445
605252,-4.2287455,-4.5389094
605253,-3.9198482,-4.2664514
605254,-3.746422,-4.503625
605255,-4.683991,-3.4216504
605256,-3.517691,-4.473547
605257,-3.8633523,-4.5190573
605258,-4.0828333,-4.3597045
605259,-4.7633986,-4.318245
605260,-3.9995344,-4.268811
605261,-3.909962,-4.5787587
605262,-4.113897,-4.0783424
605263,-3.6178298,-4.660957
605264,-4.956616,-3.7161703
605265,-3.5991054,-4.790725
605266,-4.1316395,-4.8133006
605267,-4.634816,-3.8741486
605268,-4.3751774,-4.7176285
605269,-4.0628867,-3.4873102
605270,-4.6843657,-4.3809495
605271,-3.872703,-4.4716253
605272,-4.0570006,-4.798845
605273,-4.320432,-4.1222806
605274,-4.0471435,-4.58879
605275,-4.442561,-4.5793715
605276,-4.326463,-4.3130927
605277,-3.9459336,-4.1436553
605278,-4.426198,-3.590108
605279,-4.6034226,-3.9696314
605280,-3.909288,-4.386712
605281,-4.125378,-4.3022637
605282,-3.574944,-4.4074535
605283,-3.77224,-4.7804704
605284,-4.2502565,-3.9710116
605285,-3.080279,-4.7801847
605286,-3.693439,-4.527215
605287,-4.254748,-4.4581895
605288,-4.8672457,-3.992793
605289,-4.669664,-3.4043489
605290,-4.426878,-4.017568
605291,-4.28986,-4.4247665
605292,-3.6848807,-4.768937
605293,-3.9205039,-4.844974
605294,-4.1346126,-4.246561
605295,-4.252971,-4.297509
605296,-4.4118023,-4.1404533
605297,-3.7771118,-5.1069317
605298,-4.0756326,-5.141268
605299,-3.837145,-4.280227
605300,-4.751538,-3.7816517
605301,-3.4598548,-4.7509494
605302,-4.291929,-4.5782413
605303,-4.7130175,-4.0614657
605304,-4.2226825,-4.6205125
605305,-4.585778,-4.527413
605306,-4.35929,-4.548276
605307,-4.1909566,-4.4641867
605308,-4.215453,-4.7058477
605309,-4.752205,-4.1176066
605310,-4.071384,-4.313449
605311,-4.3029265,-4.2669053
605312,-4.216573,-4.3408446
605313,-4.611919,-3.8337379
605314,-4.542389,-3.9687688
605315,-3.8913033,-4.607105
605316,-4.4796658,-4.07608
605317,-3.8144484,-4.37707
605318,-4.45001,-4.336989
605319,-4.022855,-3.8303502
605320,-5.0934696,-3.6723053
605321,-3.9566045,-4.822272
605322,-4.210229,-4.2540956
605323,-4.0152674,-4.575206
605324,-4.3124084,-4.1867127
605325,-4.1812854,-4.476823
605326,-3.2166247,-4.9463487
605327,-4.444795,-4.5795374
605328,-4.236357,-3.829094
605329,-4.729157,-4.550305
605330,-4.4951763,-4.232544
605331,-4.2935443,-4.66963
605332,-4.677462,-4.7617793
605333,-3.7907877,-4.8589554
605334,-4.156791,-4.645266
605335,-4.401087,-4.2090373
605336,-4.0047503,-5.019947
605337,-3.7539644,-4.917844
605338,-4.464887,-3.7713516
605339,-4.409298,-4.425137
605340,-4.511757,-4.7373414
605341,-4.529249,-2.9468117
605342,-3.9354491,-4.5516095
605343,-4.622581,-4.3368053
605344,-3.889765,-4.6919627
605345,-4.4052706,-3.5358744
605346,-4.147078,-5.1539116
605347,-4.1214147,-4.3753967
605348,-4.669451,-3.7177286
605349,-4.479535,-4.157427
605350,-4.521926,-4.7606444
605351,-3.7853394,-4.6997824
605352,-4.21227,-4.416585
605353,-4.225824,-4.6698155
605354,-4.63959,-4.179597
605355,-4.423858,-4.7629275
605356,-4.1801124,-4.540141
605357,-3.9145074,-3.6405377
605358,-4.3952603,-4.461537
605359,-4.4038043,-4.493261
605360,-3.870426,-4.5594683
605361,-4.055859,-4.253201
605362,-3.966459,-4.1251206
605363,-4.4742794,-4.3479657
605364,-4.054574,-4.543607
605365,-4.1744967,-4.099124
605366,-3.905483,-4.872364
605367,-3.071741,-4.671221
605368,-4.209096,-4.832845
605369,-4.6384664,-3.758396
605370,-3.6938412,-4.424352
605371,-4.733747,-4.0253067
605372,-3.971343,-4.4225607
605373,-4.061351,-4.1916914
605374,-4.286296,-4.5921164
605375,-4.181491,-4.361806
605376,-3.939288,-4.4629292
605377,-4.5013795,-4.3683233
605378,-4.5670357,-4.2548532
605379,-4.2497754,-4.6728654
605380,-3.719861,-4.754686
605381,-4.3967085,-4.203226
605382,-4.384827,-4.5527062
605383,-4.290766,-3.9573457
605384,-4.1652646,-4.6072955
605385,-4.352764,-4.527554
605386,-3.9418828,-4.468027
605387,-3.377215,-4.730658
605388,-3.8076253,-4.62841
605389,-3.8498354,-4.2678127
605390,-4.7288775,-4.1842937
605391,-4.564834,-4.5500765
605392,-4.4974065,-3.392568
605393,-4.1357803,-4.79191
605394,-4.410014,-3.9550452
605395,-3.9296472,-4.543285
605396,-3.9839947,-4.5587196
605397,-4.4404616,-4.4386215
605398,-4.2997355,-4.650234
605399,-3.8702836,-4.90352
605400,-4.2416673,-4.5224705
605401,-4.290638,-3.5839367
605402,-4.2935767,-4.329146
605403,-3.9755304,-4.811946
605404,-4.772294,-4.1530585
605405,-3.9925287,-4.3599625
605406,-3.9908662,-4.3511467
605407,-4.358743,-4.775716
605408,-4.0257998,-4.713614
605409,-4.4922624,-4.460908
605410,-4.106427,-4.545653
605411,-4.064002,-4.218888
605412,-4.292366,-4.514551
605413,-3.8383524,-4.4612713
605414,-3.7895684,-3.9527981
605415,-3.7590735,-4.704629
605416,-4.146152,-4.7976775
605417,-4.3045936,-4.2413487
605418,-4.8628707,-3.4357672
605419,-4.2523203,-4.5740933
605420,-4.485463,-3.552801
605421,-3.859053,-4.3292975
605422,-4.0179133,-4.8102846
605423,-4.520066,-3.9497845
605424,-4.649684,-4.1296964
605425,-3.6397634,-4.383925
605426,-4.8601136,-3.96255
605427,-3.9043345,-4.494143
605428,-3.8560064,-4.4964995
605429,-4.2876735,-4.626204
605430,-4.0460787,-4.336965
605431,-4.3271346,-3.9965298
605432,-3.6655014,-4.406227
605433,-3.6238186,-4.236796
605434,-3.6798608,-4.428851
605435,-4.230484,-4.15702
605436,-4.638607,-4.0716357
605437,-4.676798,-4.561326
605438,-4.4757724,-4.6917734
605439,-4.0020494,-4.2824297
605440,-4.6717405,-4.1611357
605441,-3.8274941,-4.513297
605442,-4.042732,-4.6579695
605443,-4.430894,-3.958765
605444,-3.9393094,-4.703991
608480,-4.11901,-3.5368867
608481,-4.258203,-4.5842295
608482,-3.6033177,-4.394616
608483,-3.833118,-4.5896487
608484,-4.2959194,-3.7227676
608485,-4.01748,-4.5854697
608486,-4.4697065,-4.1639223
608487,-4.2727413,-4.3764997
608488,-4.5878334,-4.150666
608489,-4.46036,-4.582811
608490,-3.6772475,-4.381024
608491,-4.483349,-4.117604
608492,-4.4757175,-4.136037
608493,-3.7683327,-3.9605324
608494,-3.304223,-4.5899997
608495,-4.1251626,-4.1435394
608496,-4.0360527,-4.023059
608497,-4.283895,-3.783585
608498,-4.1118917,-3.7458174
608499,-4.244028,-4.5861278
608500,-2.9242675,-4.386506
608501,-4.2857795,-4.6623173
608502,-4.1896286,-4.2044764
608503,-4.4812174,-4.0290236
608504,-3.7982697,-4.3175273
608505,-4.2255297,-4.25993
608506,-3.5510325,-4.965075
608507,-4.3109384,-4.723404
608508,-3.1569026,-4.7567196
608509,-4.493579,-4.2411914
608510,-3.800368,-3.5467634
608511,-4.654769,-4.0462284
608512,-4.190983,-4.0646634
608513,-3.1913867,-4.470516
608514,-3.3428597,-4.135226
608515,-3.9619102,-4.3775816
608516,-4.155246,-3.915536
608517,-3.8531425,-3.8610406
608518,-3.6863103,-4.2872524
608519,-4.6053476,-4.708276
608520,-4.146526,-3.8060942
608521,-4.6337123,-3.6600182
608522,-3.5627778,-3.9821062
608523,-3.7225835,-4.078344
608524,-4.784102,-3.6857643
608525,-4.082006,-4.551404
608526,-3.8733077,-4.3030553
608527,-3.7108495,-4.0124373
608528,-4.091192,-4.096797
608529,-3.546475,-3.8461936
608530,-3.6087494,-4.050918
608531,-4.4204025,-3.888286
608532,-3.771103,-4.2709017
608533,-4.402453,-4.199674
608534,-3.7542665,-4.5241747
608535,-4.1790676,-4.6918683
608536,-4.6692104,-3.4772687
608537,-3.9618533,-3.6651933
608538,-4.223567,-3.9731574
608539,-3.7577972,-4.453397
608595,-4.270341,-4.265614
608596,-4.4702454,-3.7309499
608597,-4.6001825,-3.938522
608598,-4.147507,-4.3553658
608599,-4.5889792,-3.6803508
608600,-4.5438194,-4.1120934
608601,-3.9388683,-4.348065
608602,-4.3719254,-4.4512534
608603,-4.200986,-4.5815177
608604,-4.398406,-4.582179
608605,-4.5677333,-4.049252
608606,-4.2283745,-4.5674877
608607,-3.5147789,-4.222884
608608,-3.7650378,-4.6603627
608609,-4.074115,-3.9991145
608610,-3.5201557,-4.7990346
608611,-4.2756743,-4.0979576
608612,-4.6143746,-4.402155
608613,-4.185614,-4.657635
608614,-4.6631265,-3.8626475
608615,-4.2940936,-4.1217327
608616,-4.7538643,-4.027131
608617,-4.076087,-4.566678
608618,-4.0792594,-4.0771027
608619,-4.199543,-4.189359
608620,-4.208806,-3.9310462
608621,-3.760881,-4.7148275
608622,-3.4793134,-4.558068
608623,-4.5348625,-3.663186
608624,-4.0631394,-4.1463065
608625,-4.7836328,-3.5342453
608626,-4.4775534,-4.508302
608627,-3.5283315,-4.39764
608628,-3.6289907,-4.596116
608629,-4.47778,-4.618873
608630,-4.2260275,-4.6494107
608631,-4.430343,-3.8389084
608632,-4.231596,-3.9801185
608633,-4.5014935,-4.010618
608634,-4.4388485,-4.3858366
608635,-3.5760148,-4.747796
608636,-4.3017526,-3.3564413
608637,-4.4492292,-3.7841935
608638,-3.6756945,-4.2094383
608639,-4.566038,-3.6359766
608640,-4.1592484,-4.1567063
608641,-3.7630296,-4.300265
608642,-3.6781034,-4.6315956
608643,-4.013662,-4.9770203
608644,-4.0101433,-3.9072824
608645,-4.2575574,-4.3091874
608646,-4.3905244,-4.311748
608647,-4.2955494,-3.833619
608648,-4.3135157,-4.2949567
608649,-4.1542993,-4.376718
608650,-4.638984,-4.697089
608651,-3.7484639,-4.3604965
608652,-3.8591225,-4.109748
608653,-4.5167065,-4.7728987
608654,-4.2336826,-4.204856
608655,-3.719548,-4.1931577
608656,-3.863313,-4.911514
608657,-4.321822,-4.339967
608658,-4.2342744,-4.370962
608659,-3.8561869,-4.4718556
608660,-4.1939435,-4.1716137
608661,-5.047354,-3.3639987
608662,-3.7453883,-4.429358
608663,-4.388367,-3.961355
608664,-4.233437,-4.283434
608665,-4.1484613,-3.961823
608666,-4.144705,-4.3744726
608667,-3.975523,-4.23162
608668,-3.6769757,-4.2684684
608669,-3.9070506,-4.566517
608670,-3.6985195,-4.1935143
608671,-4.291776,-3.6089528
608672,-4.128715,-4.202002
608673,-4.5588355,-4.0437818
608674,-4.4791284,-3.9537008
608675,-3.2362077,-4.421166
608676,-4.5572925,-3.909653
608677,-4.6344137,-3.4817638
608678,-4.3557224,-4.518284
608679,-4.6324325,-4.203887
608680,-3.0635016,-4.428553
608681,-3.4177554,-4.527999
608682,-4.4933743,-3.937195
608683,-3.9658544,-4.6849127
608684,-4.269511,-4.4352274
608685,-3.5115194,-4.8254466
608686,-3.90931,-4.2741904
608687,-4.477777,-3.87531
608688,-4.3573556,-3.485321
608689,-3.8184547,-4.565899
608690,-4.377378,-3.6057994
608691,-3.9209585,-4.5306807
608692,-4.2090864,-4.09132
